901597,2017/10/03 07:00:03
900158,2017/10/03 07:00:06
901307,2017/10/03 07:00:08
901190,2017/10/03 07:00:17
901345,2017/10/03 07:01:08
900933,2017/10/03 07:01:12
900939,2017/10/03 07:01:14
900793,2017/10/03 07:01:27
900185,2017/10/03 07:01:46
900909,2017/10/03 07:03:46
901298,2017/10/03 07:03:48
901633,2017/10/03 07:03:50
901656,2017/10/03 07:03:59
800090,2017/10/03 07:04:00
900152,2017/10/03 07:04:02
901686,2017/10/03 07:04:18
901459,2017/10/03 07:05:51
901779,2017/10/03 07:06:32
901785,2017/10/03 07:06:37
901764,2017/10/03 07:06:41
901484,2017/10/03 07:06:43
308,2017/10/03 07:07:09
318,2017/10/03 07:07:12
320,2017/10/03 07:07:15
356,2017/10/03 07:07:16
329,2017/10/03 07:07:19
10014,2017/10/03 07:07:30
310,2017/10/03 07:07:32
304,2017/10/03 07:07:35
900727,2017/10/03 07:07:37
900004,2017/10/03 07:07:39
900283,2017/10/03 07:07:42
900243,2017/10/03 07:07:54
901189,2017/10/03 07:07:56
322,2017/10/03 07:07:58
10015,2017/10/03 07:08:01
359,2017/10/03 07:08:03
900485,2017/10/03 07:08:06
3133,2017/10/03 07:08:15
900189,2017/10/03 07:09:03
900495,2017/10/03 07:09:12
901619,2017/10/03 07:09:42
387,2017/10/03 07:09:44
390,2017/10/03 07:09:51
302,2017/10/03 07:09:53
311,2017/10/03 07:09:59
389,2017/10/03 07:10:04
900532,2017/10/03 07:12:46
901569,2017/10/03 07:13:54
901624,2017/10/03 07:14:37
900588,2017/10/03 07:15:10
901520,2017/10/03 07:15:18
900443,2017/10/03 07:15:21
3000,2017/10/03 07:15:47
3042,2017/10/03 07:15:58
3019,2017/10/03 07:16:02
3017,2017/10/03 07:16:06
3122,2017/10/03 07:16:08
3075,2017/10/03 07:16:12
3041,2017/10/03 07:16:26
3111,2017/10/03 07:16:29
3119,2017/10/03 07:16:33
3026,2017/10/03 07:16:39
3127,2017/10/03 07:16:42
3039,2017/10/03 07:16:46
3027,2017/10/03 07:16:49
3126,2017/10/03 07:16:51
3110,2017/10/03 07:16:53
3013,2017/10/03 07:16:55
3071,2017/10/03 07:17:01
3020,2017/10/03 07:17:05
3087,2017/10/03 07:17:27
3018,2017/10/03 07:17:29
3023,2017/10/03 07:17:31
3137,2017/10/03 07:17:34
3035,2017/10/03 07:17:36
3032,2017/10/03 07:17:38
3084,2017/10/03 07:17:41
3063,2017/10/03 07:17:43
3077,2017/10/03 07:17:45
3001,2017/10/03 07:17:47
3058,2017/10/03 07:17:49
3068,2017/10/03 07:17:52
3047,2017/10/03 07:17:57
3086,2017/10/03 07:18:08
3046,2017/10/03 07:18:11
3067,2017/10/03 07:18:16
901126,2017/10/03 07:18:20
3121,2017/10/03 07:18:23
900040,2017/10/03 07:18:27
900434,2017/10/03 07:18:33
1052,2017/10/03 07:18:50
1029,2017/10/03 07:19:15
1056,2017/10/03 07:19:17
1038,2017/10/03 07:19:20
2000,2017/10/03 07:19:22
2013,2017/10/03 07:19:24
2008,2017/10/03 07:19:27
2056,2017/10/03 07:19:29
2015,2017/10/03 07:19:35
2001,2017/10/03 07:19:38
2009,2017/10/03 07:19:44
900293,2017/10/03 07:20:22
900218,2017/10/03 07:20:27
900249,2017/10/03 07:20:30
1000,2017/10/03 07:20:32
1002,2017/10/03 07:21:28
900820,2017/10/03 07:21:30
901451,2017/10/03 07:21:35
901474,2017/10/03 07:21:40
901480,2017/10/03 07:21:49
900576,2017/10/03 07:22:08
901710,2017/10/03 07:22:35
901210,2017/10/03 07:22:37
900652,2017/10/03 07:22:39
900573,2017/10/03 07:22:42
900572,2017/10/03 07:22:44
901035,2017/10/03 07:22:47
900120,2017/10/03 07:22:50
3135,2017/10/03 07:23:46
3136,2017/10/03 07:23:48
900797,2017/10/03 07:25:41
901197,2017/10/03 07:25:53
10300,2017/10/03 07:27:05
400,2017/10/03 07:27:30
402,2017/10/03 07:27:32
403,2017/10/03 07:27:35
405,2017/10/03 07:27:37
10107,2017/10/03 07:29:04
901416,2017/10/03 07:29:16
900577,2017/10/03 07:29:19
901641,2017/10/03 07:29:23
900575,2017/10/03 07:29:25
900706,2017/10/03 07:29:28
900089,2017/10/03 07:29:30
900501,2017/10/03 07:29:32
900661,2017/10/03 07:29:35
901220,2017/10/03 07:29:35
900543,2017/10/03 07:29:38
900490,2017/10/03 07:29:40
900028,2017/10/03 07:29:43
901141,2017/10/03 07:30:18
901101,2017/10/03 07:30:20
901538,2017/10/03 07:31:20
901097,2017/10/03 07:31:23
900225,2017/10/03 07:31:25
901155,2017/10/03 07:31:27
901727,2017/10/03 07:31:33
900047,2017/10/03 07:31:36
900019,2017/10/03 07:31:38
900360,2017/10/03 07:31:41
900246,2017/10/03 07:31:43
900814,2017/10/03 07:31:48
900525,2017/10/03 07:31:53
900843,2017/10/03 07:31:56
900051,2017/10/03 07:31:59
901616,2017/10/03 07:32:07
900403,2017/10/03 07:32:11
900897,2017/10/03 07:32:14
900955,2017/10/03 07:32:17
901608,2017/10/03 07:32:23
900005,2017/10/03 07:32:51
901567,2017/10/03 07:32:56
901174,2017/10/03 07:33:44
900286,2017/10/03 07:33:47
900278,2017/10/03 07:33:53
901312,2017/10/03 07:33:58
901231,2017/10/03 07:34:01
901635,2017/10/03 07:34:05
900061,2017/10/03 07:34:08
900150,2017/10/03 07:34:11
900440,2017/10/03 07:34:15
900288,2017/10/03 07:34:18
900226,2017/10/03 07:34:22
901658,2017/10/03 07:34:26
900073,2017/10/03 07:34:29
900227,2017/10/03 07:34:36
901286,2017/10/03 07:34:40
901402,2017/10/03 07:34:42
901455,2017/10/03 07:34:45
1086,2017/10/03 07:34:48
1075,2017/10/03 07:34:57
900279,2017/10/03 07:35:19
900197,2017/10/03 07:35:22
707,2017/10/03 07:36:24
703,2017/10/03 07:36:27
701,2017/10/03 07:36:32
706,2017/10/03 07:36:35
717,2017/10/03 07:36:49
901650,2017/10/03 07:37:59
901585,2017/10/03 07:38:34
901372,2017/10/03 07:38:38
900524,2017/10/03 07:38:44
901206,2017/10/03 07:38:48
1014,2017/10/03 07:38:52
1023,2017/10/03 07:38:55
900322,2017/10/03 07:39:08
3038,2017/10/03 07:39:51
900219,2017/10/03 07:41:42
900196,2017/10/03 07:43:55
901232,2017/10/03 07:43:58
901696,2017/10/03 07:44:01
901622,2017/10/03 07:44:06
900245,2017/10/03 07:44:10
901371,2017/10/03 07:44:16
901743,2017/10/03 07:44:21
901742,2017/10/03 07:44:24
900220,2017/10/03 07:44:57
901112,2017/10/03 07:45:00
900302,2017/10/03 07:45:04
901067,2017/10/03 07:45:08
900741,2017/10/03 07:45:13
901640,2017/10/03 07:45:17
901706,2017/10/03 07:45:20
900667,2017/10/03 07:45:22
901435,2017/10/03 07:45:25
901535,2017/10/03 07:45:28
900449,2017/10/03 07:45:31
901623,2017/10/03 07:45:34
900247,2017/10/03 07:46:22
900538,2017/10/03 07:46:26
900058,2017/10/03 07:46:30
901226,2017/10/03 07:46:33
901566,2017/10/03 07:46:39
900504,2017/10/03 07:46:43
901410,2017/10/03 07:46:46
901156,2017/10/03 07:46:48
901573,2017/10/03 07:46:52
900896,2017/10/03 07:46:55
900214,2017/10/03 07:46:58
901062,2017/10/03 07:47:02
901183,2017/10/03 07:47:06
900886,2017/10/03 07:47:10
901403,2017/10/03 07:47:13
901704,2017/10/03 07:47:23
900311,2017/10/03 07:47:26
900252,2017/10/03 07:47:29
900146,2017/10/03 07:47:32
901123,2017/10/03 07:47:34
900032,2017/10/03 07:47:37
900035,2017/10/03 07:48:22
900753,2017/10/03 07:48:25
900210,2017/10/03 07:48:28
900659,2017/10/03 07:48:31
900384,2017/10/03 07:48:34
900745,2017/10/03 07:48:38
900383,2017/10/03 07:48:42
900379,2017/10/03 07:48:47
901290,2017/10/03 07:49:20
3109,2017/10/03 07:49:24
900597,2017/10/03 07:49:29
9200,2017/10/03 07:49:32
900029,2017/10/03 07:49:36
3114,2017/10/03 07:49:39
904,2017/10/03 07:49:42
908,2017/10/03 07:49:46
901037,2017/10/03 07:49:49
1058,2017/10/03 07:49:52
1057,2017/10/03 07:49:55
1090,2017/10/03 07:49:55
901716,2017/10/03 07:50:03
901726,2017/10/03 07:50:06
901605,2017/10/03 07:50:09
901604,2017/10/03 07:50:12
3080,2017/10/03 07:50:15
901705,2017/10/03 07:50:20
2007,2017/10/03 07:50:31
2052,2017/10/03 07:50:33
2049,2017/10/03 07:50:37
2047,2017/10/03 07:50:40
2033,2017/10/03 07:50:42
2028,2017/10/03 07:51:38
2048,2017/10/03 07:51:42
2043,2017/10/03 07:51:52
900285,2017/10/03 07:51:56
901537,2017/10/03 07:51:59
901200,2017/10/03 07:52:09
900337,2017/10/03 07:53:33
901205,2017/10/03 07:54:03
901234,2017/10/03 07:54:08
3101,2017/10/03 07:54:11
901386,2017/10/03 07:56:49
900265,2017/10/03 07:56:56
901269,2017/10/03 07:57:23
900216,2017/10/03 07:57:56
900305,2017/10/03 07:58:00
900335,2017/10/03 07:58:28
901692,2017/10/03 07:58:32
901694,2017/10/03 07:58:36
900072,2017/10/03 07:58:40
900068,2017/10/03 07:58:43
900605,2017/10/03 07:58:59
900048,2017/10/03 07:59:03
900631,2017/10/03 07:59:22
900401,2017/10/03 07:59:28
900386,2017/10/03 07:59:42
900535,2017/10/03 07:59:45
901758,2017/10/03 07:59:56
900486,2017/10/03 08:00:40
900271,2017/10/03 08:00:43
900398,2017/10/03 08:00:46
901450,2017/10/03 08:00:49
900866,2017/10/03 08:00:53
901507,2017/10/03 08:00:58
900799,2017/10/03 08:01:11
901284,2017/10/03 08:01:15
900208,2017/10/03 08:01:18
900338,2017/10/03 08:01:28
900354,2017/10/03 08:01:31
900519,2017/10/03 08:01:34
900065,2017/10/03 08:01:40
900452,2017/10/03 08:01:43
5005,2017/10/03 08:01:47
5000,2017/10/03 08:01:50
5001,2017/10/03 08:01:53
5003,2017/10/03 08:01:57
9007,2017/10/03 08:01:57
9001,2017/10/03 08:02:00
9005,2017/10/03 08:02:03
800079,2017/10/03 08:02:06
9006,2017/10/03 08:02:09
